NACE,Industrial Ecosystem,Horizontal code or not,NACE (Level 2),TIME_PERIOD,geo,Value added weight,Industrial Ecosystem&NACE&Horizontal code or not,Horizontal NACE code,Turnover weight,Persons employed weight,Employees in FTEs weight,Amount of Enterprises weight
F42,Construction,TRUE,F42,2015,AT,0.000993358,ConstructionE38TRUE,E38,0.000993358,0.000993358,0.000993358,0.000993358
F43,Construction,TRUE,F43,2015,AT,0.004128109,ConstructionE38TRUE,E38,0.004128109,0.004128109,0.004128109,0.004128109
M71,Construction,TRUE,M71,2015,AT,0.001222758,ConstructionE38TRUE,E38,0.001222758,0.001222758,0.001222758,0.001222758
N81,Construction,TRUE,N81,2015,AT,0.002088708,ConstructionE38TRUE,E38,0.002088708,0.002088708,0.002088708,0.002088708
C31,Construction,TRUE,C31,2016,AT,0.000709983,ConstructionE38TRUE,E38,0.000709983,0.000709983,0.000709983,0.000709983
F41,Construction,TRUE,F41,2016,AT,0.001722362,ConstructionE38TRUE,E38,0.001722362,0.001722362,0.001722362,0.001722362
F42,Construction,TRUE,F42,2016,AT,0.000937085,ConstructionE38TRUE,E38,0.000937085,0.000937085,0.000937085,0.000937085
F43,Construction,TRUE,F43,2016,AT,0.004152481,ConstructionE38TRUE,E38,0.004152481,0.004152481,0.004152481,0.004152481
M71,Construction,TRUE,M71,2016,AT,0.001117255,ConstructionE38TRUE,E38,0.001117255,0.001117255,0.001117255,0.001117255
N81,Construction,TRUE,N81,2016,AT,0.002125307,ConstructionE38TRUE,E38,0.002125307,0.002125307,0.002125307,0.002125307
C31,Construction,TRUE,C31,2017,AT,0.000610423,ConstructionE38TRUE,E38,0.000610423,0.000610423,0.000610423,0.000610423
F41,Construction,TRUE,F41,2017,AT,0.001661557,ConstructionE38TRUE,E38,0.001661557,0.001661557,0.001661557,0.001661557
F42,Construction,TRUE,F42,2017,AT,0.000962359,ConstructionE38TRUE,E38,0.000962359,0.000962359,0.000962359,0.000962359
F43,Construction,TRUE,F43,2017,AT,0.003897356,ConstructionE38TRUE,E38,0.003897356,0.003897356,0.003897356,0.003897356
M71,Construction,TRUE,M71,2017,AT,0.001002987,ConstructionE38TRUE,E38,0.001002987,0.001002987,0.001002987,0.001002987
N81,Construction,TRUE,N81,2017,AT,0.002098569,ConstructionE38TRUE,E38,0.002098569,0.002098569,0.002098569,0.002098569
C31,Construction,TRUE,C31,2018,AT,0.000678364,ConstructionE38TRUE,E38,0.000678364,0.000678364,0.000678364,0.000678364
F41,Construction,TRUE,F41,2018,AT,0.002040488,ConstructionE38TRUE,E38,0.002040488,0.002040488,0.002040488,0.002040488
F42,Construction,TRUE,F42,2018,AT,0.001089035,ConstructionE38TRUE,E38,0.001089035,0.001089035,0.001089035,0.001089035
F43,Construction,TRUE,F43,2018,AT,0.004500716,ConstructionE38TRUE,E38,0.004500716,0.004500716,0.004500716,0.004500716
M71,Construction,TRUE,M71,2018,AT,0.001207712,ConstructionE38TRUE,E38,0.001207712,0.001207712,0.001207712,0.001207712
N81,Construction,TRUE,N81,2018,AT,0.001859192,ConstructionE38TRUE,E38,0.001859192,0.001859192,0.001859192,0.001859192
C31,Construction,TRUE,C31,2019,AT,0.000690626,ConstructionE38TRUE,E38,0.000690626,0.000690626,0.000690626,0.000690626
F41,Construction,TRUE,F41,2019,AT,0.002333817,ConstructionE38TRUE,E38,0.002333817,0.002333817,0.002333817,0.002333817
F42,Construction,TRUE,F42,2019,AT,0.001243328,ConstructionE38TRUE,E38,0.001243328,0.001243328,0.001243328,0.001243328
F43,Construction,TRUE,F43,2019,AT,0.005140132,ConstructionE38TRUE,E38,0.005140132,0.005140132,0.005140132,0.005140132
M71,Construction,TRUE,M71,2019,AT,0.001391215,ConstructionE38TRUE,E38,0.001391215,0.001391215,0.001391215,0.001391215
N81,Construction,TRUE,N81,2019,AT,0.00207699,ConstructionE38TRUE,E38,0.00207699,0.00207699,0.00207699,0.00207699
C31,Construction,TRUE,C31,2020,AT,0.000782875,ConstructionE38TRUE,E38,0.000782875,0.000782875,0.000782875,0.000782875
F41,Construction,TRUE,F41,2020,AT,0.002117077,ConstructionE38TRUE,E38,0.002117077,0.002117077,0.002117077,0.002117077
F42,Construction,TRUE,F42,2020,AT,0.001232934,ConstructionE38TRUE,E38,0.001232934,0.001232934,0.001232934,0.001232934
F43,Construction,TRUE,F43,2020,AT,0.004743546,ConstructionE38TRUE,E38,0.004743546,0.004743546,0.004743546,0.004743546
M71,Construction,TRUE,M71,2020,AT,0.00106798,ConstructionE38TRUE,E38,0.00106798,0.00106798,0.00106798,0.00106798
N81,Construction,TRUE,N81,2020,AT,0.001832342,ConstructionE38TRUE,E38,0.001832342,0.001832342,0.001832342,0.001832342
C31,Construction,TRUE,C31,2021,AT,0.000812544,ConstructionE38TRUE,E38,0.000812544,0.000812544,0.000812544,0.000812544
F41,Construction,TRUE,F41,2021,AT,0.002115901,ConstructionE38TRUE,E38,0.002115901,0.002115901,0.002115901,0.002115901
F42,Construction,TRUE,F42,2021,AT,0.001238047,ConstructionE38TRUE,E38,0.001238047,0.001238047,0.001238047,0.001238047
F43,Construction,TRUE,F43,2021,AT,0.004871253,ConstructionE38TRUE,E38,0.004871253,0.004871253,0.004871253,0.004871253
M71,Construction,TRUE,M71,2021,AT,0.001068285,ConstructionE38TRUE,E38,0.001068285,0.001068285,0.001068285,0.001068285
N81,Construction,TRUE,N81,2021,AT,0.00225564,ConstructionE38TRUE,E38,0.00225564,0.00225564,0.00225564,0.00225564
C31,Construction,TRUE,C31,2022,AT,0.000293009,ConstructionE38TRUE,E38,0.000293009,0.000293009,0.000293009,0.000293009
F41,Construction,TRUE,F41,2022,AT,0.00208947,ConstructionE38TRUE,E38,0.00208947,0.00208947,0.00208947,0.00208947
F42,Construction,TRUE,F42,2022,AT,0.001151654,ConstructionE38TRUE,E38,0.001151654,0.001151654,0.001151654,0.001151654
F43,Construction,TRUE,F43,2022,AT,0.004668496,ConstructionE38TRUE,E38,0.004668496,0.004668496,0.004668496,0.004668496
M71,Construction,TRUE,M71,2022,AT,0.001009529,ConstructionE38TRUE,E38,0.001009529,0.001009529,0.001009529,0.001009529
N81,Construction,TRUE,N81,2022,AT,0.001749009,ConstructionE38TRUE,E38,0.001749009,0.001749009,0.001749009,0.001749009
C31,Construction,TRUE,C31,2023,AT,0.000659214,ConstructionE38TRUE,E38,0.000659214,0.000659214,0.000659214,0.000659214
F41,Construction,TRUE,F41,2023,AT,0.00231719,ConstructionE38TRUE,E38,0.00231719,0.00231719,0.00231719,0.00231719
F42,Construction,TRUE,F42,2023,AT,0.001330822,ConstructionE38TRUE,E38,0.001330822,0.001330822,0.001330822,0.001330822
F43,Construction,TRUE,F43,2023,AT,0.005354809,ConstructionE38TRUE,E38,0.005354809,0.005354809,0.005354809,0.005354809
M71,Construction,TRUE,M71,2023,AT,0.00116824,ConstructionE38TRUE,E38,0.00116824,0.00116824,0.00116824,0.00116824
N81,Construction,TRUE,N81,2023,AT,0.002262784,ConstructionE38TRUE,E38,0.002262784,0.002262784,0.002262784,0.002262784
F41,Construction,TRUE,F41,2008,BE,0.008454715,ConstructionE38TRUE,E38,0.008454715,0.008454715,0.008454715,0.008454715
F42,Construction,TRUE,F42,2008,BE,0.004369551,ConstructionE38TRUE,E38,0.004369551,0.004369551,0.004369551,0.004369551
F43,Construction,TRUE,F43,2008,BE,0.018160454,ConstructionE38TRUE,E38,0.018160454,0.018160454,0.018160454,0.018160454
M71,Construction,TRUE,M71,2008,BE,0.000582617,ConstructionE38TRUE,E38,0.000582617,0.000582617,0.000582617,0.000582617
N81,Construction,TRUE,N81,2008,BE,0.001700774,ConstructionE38TRUE,E38,0.001700774,0.001700774,0.001700774,0.001700774
C31,Construction,TRUE,C31,2008,BE,0.000344751,ConstructionE38TRUE,E38,0.000344751,0.000344751,0.000344751,0.000344751
F41,Construction,TRUE,F41,2009,BE,0.008807759,ConstructionE38TRUE,E38,0.008807759,0.008807759,0.008807759,0.008807759
F42,Construction,TRUE,F42,2009,BE,0.00460975,ConstructionE38TRUE,E38,0.00460975,0.00460975,0.00460975,0.00460975
F43,Construction,TRUE,F43,2009,BE,0.019089874,ConstructionE38TRUE,E38,0.019089874,0.019089874,0.019089874,0.019089874
M71,Construction,TRUE,M71,2009,BE,0.000993773,ConstructionE38TRUE,E38,0.000993773,0.000993773,0.000993773,0.000993773
N81,Construction,TRUE,N81,2009,BE,0.002190914,ConstructionE38TRUE,E38,0.002190914,0.002190914,0.002190914,0.002190914
C31,Construction,TRUE,C31,2009,BE,0.000346434,ConstructionE38TRUE,E38,0.000346434,0.000346434,0.000346434,0.000346434
F41,Construction,TRUE,F41,2010,BE,0.015304372,ConstructionE38TRUE,E38,0.015304372,0.015304372,0.015304372,0.015304372
F42,Construction,TRUE,F42,2010,BE,0.007209326,ConstructionE38TRUE,E38,0.007209326,0.007209326,0.007209326,0.007209326
F43,Construction,TRUE,F43,2010,BE,0.029032487,ConstructionE38TRUE,E38,0.029032487,0.029032487,0.029032487,0.029032487
M71,Construction,TRUE,M71,2010,BE,0.002204802,ConstructionE38TRUE,E38,0.002204802,0.002204802,0.002204802,0.002204802
N81,Construction,TRUE,N81,2010,BE,0.003143558,ConstructionE38TRUE,E38,0.003143558,0.003143558,0.003143558,0.003143558
C31,Construction,TRUE,C31,2010,BE,0.000597361,ConstructionE38TRUE,E38,0.000597361,0.000597361,0.000597361,0.000597361
F41,Construction,TRUE,F41,2011,BE,0.006711931,ConstructionE38TRUE,E38,0.006711931,0.006711931,0.006711931,0.006711931
F42,Construction,TRUE,F42,2011,BE,0.003437249,ConstructionE38TRUE,E38,0.003437249,0.003437249,0.003437249,0.003437249
F43,Construction,TRUE,F43,2011,BE,0.014048546,ConstructionE38TRUE,E38,0.014048546,0.014048546,0.014048546,0.014048546
M71,Construction,TRUE,M71,2011,BE,0.000885733,ConstructionE38TRUE,E38,0.000885733,0.000885733,0.000885733,0.000885733
N81,Construction,TRUE,N81,2011,BE,0.001412785,ConstructionE38TRUE,E38,0.001412785,0.001412785,0.001412785,0.001412785
C31,Construction,TRUE,C31,2011,BE,0.000260521,ConstructionE38TRUE,E38,0.000260521,0.000260521,0.000260521,0.000260521
F41,Construction,TRUE,F41,2012,BE,0.006465622,ConstructionE38TRUE,E38,0.006465622,0.006465622,0.006465622,0.006465622
F42,Construction,TRUE,F42,2012,BE,0.003501619,ConstructionE38TRUE,E38,0.003501619,0.003501619,0.003501619,0.003501619
F43,Construction,TRUE,F43,2012,BE,0.014621528,ConstructionE38TRUE,E38,0.014621528,0.014621528,0.014621528,0.014621528
M71,Construction,TRUE,M71,2012,BE,0.000894208,ConstructionE38TRUE,E38,0.000894208,0.000894208,0.000894208,0.000894208
N81,Construction,TRUE,N81,2012,BE,0.001417784,ConstructionE38TRUE,E38,0.001417784,0.001417784,0.001417784,0.001417784
C31,Construction,TRUE,C31,2012,BE,0.000258474,ConstructionE38TRUE,E38,0.000258474,0.000258474,0.000258474,0.000258474
F41,Construction,TRUE,F41,2013,BE,0.006175137,ConstructionE38TRUE,E38,0.006175137,0.006175137,0.006175137,0.006175137
F42,Construction,TRUE,F42,2013,BE,0.003660671,ConstructionE38TRUE,E38,0.003660671,0.003660671,0.003660671,0.003660671
F43,Construction,TRUE,F43,2013,BE,0.014703528,ConstructionE38TRUE,E38,0.014703528,0.014703528,0.014703528,0.014703528
M71,Construction,TRUE,M71,2013,BE,0.000919916,ConstructionE38TRUE,E38,0.000919916,0.000919916,0.000919916,0.000919916
N81,Construction,TRUE,N81,2013,BE,0.001417766,ConstructionE38TRUE,E38,0.001417766,0.001417766,0.001417766,0.001417766
C31,Construction,TRUE,C31,2013,BE,0.000236728,ConstructionE38TRUE,E38,0.000236728,0.000236728,0.000236728,0.000236728
F41,Construction,TRUE,F41,2014,BE,0.013383997,ConstructionE38TRUE,E38,0.013383997,0.013383997,0.013383997,0.013383997
F42,Construction,TRUE,F42,2014,BE,0.008416643,ConstructionE38TRUE,E38,0.008416643,0.008416643,0.008416643,0.008416643
F43,Construction,TRUE,F43,2014,BE,0.033543087,ConstructionE38TRUE,E38,0.033543087,0.033543087,0.033543087,0.033543087
M71,Construction,TRUE,M71,2014,BE,0.001410148,ConstructionE38TRUE,E38,0.001410148,0.001410148,0.001410148,0.001410148
N81,Construction,TRUE,N81,2014,BE,0.003252283,ConstructionE38TRUE,E38,0.003252283,0.003252283,0.003252283,0.003252283
C31,Construction,TRUE,C31,2014,BE,0.000459909,ConstructionE38TRUE,E38,0.000459909,0.000459909,0.000459909,0.000459909
F41,Construction,TRUE,F41,2015,BE,0.010650664,ConstructionE38TRUE,E38,0.010650664,0.010650664,0.010650664,0.010650664
F42,Construction,TRUE,F42,2015,BE,0.00649745,ConstructionE38TRUE,E38,0.00649745,0.00649745,0.00649745,0.00649745
F43,Construction,TRUE,F43,2015,BE,0.027001532,ConstructionE38TRUE,E38,0.027001532,0.027001532,0.027001532,0.027001532
M71,Construction,TRUE,M71,2015,BE,0.006090731,ConstructionE38TRUE,E38,0.006090731,0.006090731,0.006090731,0.006090731
N81,Construction,TRUE,N81,2015,BE,0.009188465,ConstructionE38TRUE,E38,0.009188465,0.009188465,0.009188465,0.009188465
C31,Construction,TRUE,C31,2015,BE,0.000240318,ConstructionE38TRUE,E38,0.000240318,0.000240318,0.000240318,0.000240318
F41,Construction,TRUE,F41,2016,BE,0.010920587,ConstructionE38TRUE,E38,0.010920587,0.010920587,0.010920587,0.010920587
F42,Construction,TRUE,F42,2016,BE,0.005941563,ConstructionE38TRUE,E38,0.005941563,0.005941563,0.005941563,0.005941563
F43,Construction,TRUE,F43,2016,BE,0.026328691,ConstructionE38TRUE,E38,0.026328691,0.026328691,0.026328691,0.026328691
M71,Construction,TRUE,M71,2016,BE,0.005797971,ConstructionE38TRUE,E38,0.005797971,0.005797971,0.005797971,0.005797971
N81,Construction,TRUE,N81,2016,BE,0.009188474,ConstructionE38TRUE,E38,0.009188474,0.009188474,0.009188474,0.009188474
C31,Construction,TRUE,C31,2016,BE,0.000329346,ConstructionE38TRUE,E38,0.000329346,0.000329346,0.000329346,0.000329346
F41,Construction,TRUE,F41,2017,BE,0.011455306,ConstructionE38TRUE,E38,0.011455306,0.011455306,0.011455306,0.011455306
F42,Construction,TRUE,F42,2017,BE,0.006634814,ConstructionE38TRUE,E38,0.006634814,0.006634814,0.006634814,0.006634814
F43,Construction,TRUE,F43,2017,BE,0.026869625,ConstructionE38TRUE,E38,0.026869625,0.026869625,0.026869625,0.026869625
M71,Construction,TRUE,M71,2017,BE,0.005835277,ConstructionE38TRUE,E38,0.005835277,0.005835277,0.005835277,0.005835277
N81,Construction,TRUE,N81,2017,BE,0.009354549,ConstructionE38TRUE,E38,0.009354549,0.009354549,0.009354549,0.009354549
C31,Construction,TRUE,C31,2017,BE,0.000298182,ConstructionE38TRUE,E38,0.000298182,0.000298182,0.000298182,0.000298182
F41,Construction,TRUE,F41,2018,BE,0.012871079,ConstructionE38TRUE,E38,0.012871079,0.012871079,0.012871079,0.012871079
F42,Construction,TRUE,F42,2018,BE,0.006869461,ConstructionE38TRUE,E38,0.006869461,0.006869461,0.006869461,0.006869461
F43,Construction,TRUE,F43,2018,BE,0.028389813,ConstructionE38TRUE,E38,0.028389813,0.028389813,0.028389813,0.028389813
M71,Construction,TRUE,M71,2018,BE,0.006081029,ConstructionE38TRUE,E38,0.006081029,0.006081029,0.006081029,0.006081029
N81,Construction,TRUE,N81,2018,BE,0.008143789,ConstructionE38TRUE,E38,0.008143789,0.008143789,0.008143789,0.008143789
C31,Construction,TRUE,C31,2018,BE,0.00029757,ConstructionE38TRUE,E38,0.00029757,0.00029757,0.00029757,0.00029757
F41,Construction,TRUE,F41,2019,BE,0.014309817,ConstructionE38TRUE,E38,0.014309817,0.014309817,0.014309817,0.014309817
F42,Construction,TRUE,F42,2019,BE,0.007623473,ConstructionE38TRUE,E38,0.007623473,0.007623473,0.007623473,0.007623473
F43,Construction,TRUE,F43,2019,BE,0.031516754,ConstructionE38TRUE,E38,0.031516754,0.031516754,0.031516754,0.031516754
M71,Construction,TRUE,M71,2019,BE,0.005677047,ConstructionE38TRUE,E38,0.005677047,0.005677047,0.005677047,0.005677047
N81,Construction,TRUE,N81,2019,BE,0.008487221,ConstructionE38TRUE,E38,0.008487221,0.008487221,0.008487221,0.008487221
C31,Construction,TRUE,C31,2019,BE,0.00042717,ConstructionE38TRUE,E38,0.00042717,0.00042717,0.00042717,0.00042717
F41,Construction,TRUE,F41,2020,BE,0.013176944,ConstructionE38TRUE,E38,0.013176944,0.013176944,0.013176944,0.013176944
F42,Construction,TRUE,F42,2020,BE,0.007673927,ConstructionE38TRUE,E38,0.007673927,0.007673927,0.007673927,0.007673927
F43,Construction,TRUE,F43,2020,BE,0.029524399,ConstructionE38TRUE,E38,0.029524399,0.029524399,0.029524399,0.029524399
M71,Construction,TRUE,M71,2020,BE,0.004814743,ConstructionE38TRUE,E38,0.004814743,0.004814743,0.004814743,0.004814743
N81,Construction,TRUE,N81,2020,BE,0.005958188,ConstructionE38TRUE,E38,0.005958188,0.005958188,0.005958188,0.005958188
C31,Construction,TRUE,C31,2020,BE,0.000531258,ConstructionE38TRUE,E38,0.000531258,0.000531258,0.000531258,0.000531258
F41,Construction,TRUE,F41,2021,BE,0.012602677,ConstructionE38TRUE,E38,0.012602677,0.012602677,0.012602677,0.012602677
F42,Construction,TRUE,F42,2021,BE,0.007374024,ConstructionE38TRUE,E38,0.007374024,0.007374024,0.007374024,0.007374024
F43,Construction,TRUE,F43,2021,BE,0.02901403,ConstructionE38TRUE,E38,0.02901403,0.02901403,0.02901403,0.02901403
M71,Construction,TRUE,M71,2021,BE,0.004888006,ConstructionE38TRUE,E38,0.004888006,0.004888006,0.004888006,0.004888006
N81,Construction,TRUE,N81,2021,BE,0.006906807,ConstructionE38TRUE,E38,0.006906807,0.006906807,0.006906807,0.006906807
C31,Construction,TRUE,C31,2021,BE,0.000522482,ConstructionE38TRUE,E38,0.000522482,0.000522482,0.000522482,0.000522482
F41,Construction,TRUE,F41,2022,BE,0.012599724,ConstructionE38TRUE,E38,0.012599724,0.012599724,0.012599724,0.012599724
F42,Construction,TRUE,F42,2022,BE,0.006944596,ConstructionE38TRUE,E38,0.006944596,0.006944596,0.006944596,0.006944596
F43,Construction,TRUE,F43,2022,BE,0.028151529,ConstructionE38TRUE,E38,0.028151529,0.028151529,0.028151529,0.028151529
M71,Construction,TRUE,M71,2022,BE,0.004834682,ConstructionE38TRUE,E38,0.004834682,0.004834682,0.004834682,0.004834682
N81,Construction,TRUE,N81,2022,BE,0.005212933,ConstructionE38TRUE,E38,0.005212933,0.005212933,0.005212933,0.005212933
C31,Construction,TRUE,C31,2022,BE,0.000197516,ConstructionE38TRUE,E38,0.000197516,0.000197516,0.000197516,0.000197516
F41,Construction,TRUE,F41,2023,BE,0.013750373,ConstructionE38TRUE,E38,0.013750373,0.013750373,0.013750373,0.013750373
F42,Construction,TRUE,F42,2023,BE,0.007972529,ConstructionE38TRUE,E38,0.007972529,0.007972529,0.007972529,0.007972529
F43,Construction,TRUE,F43,2023,BE,0.032101749,ConstructionE38TRUE,E38,0.032101749,0.032101749,0.032101749,0.032101749
M71,Construction,TRUE,M71,2023,BE,0.006749964,ConstructionE38TRUE,E38,0.006749964,0.006749964,0.006749964,0.006749964
N81,Construction,TRUE,N81,2023,BE,0.009052871,ConstructionE38TRUE,E38,0.009052871,0.009052871,0.009052871,0.009052871
C31,Construction,TRUE,C31,2023,BE,0.000370002,ConstructionE38TRUE,E38,0.000370002,0.000370002,0.000370002,0.000370002
F41,Construction,TRUE,F41,2008,BG,0.044223812,ConstructionE38TRUE,E38,0.044223812,0.044223812,0.044223812,0.044223812
F42,Construction,TRUE,F42,2008,BG,0.022651752,ConstructionE38TRUE,E38,0.022651752,0.022651752,0.022651752,0.022651752
F43,Construction,TRUE,F43,2008,BG,0.09366448,ConstructionE38TRUE,E38,0.09366448,0.09366448,0.09366448,0.09366448
M71,Construction,TRUE,M71,2008,BG,0.012117436,ConstructionE38TRUE,E38,0.012117436,0.012117436,0.012117436,0.012117436
N81,Construction,TRUE,N81,2008,BG,0.009223397,ConstructionE38TRUE,E38,0.009223397,0.009223397,0.009223397,0.009223397
C31,Construction,TRUE,C31,2008,BG,0.001374272,ConstructionE38TRUE,E38,0.001374272,0.001374272,0.001374272,0.001374272
F41,Construction,TRUE,F41,2009,BG,0.043631085,ConstructionE38TRUE,E38,0.043631085,0.043631085,0.043631085,0.043631085
F42,Construction,TRUE,F42,2009,BG,0.022547111,ConstructionE38TRUE,E38,0.022547111,0.022547111,0.022547111,0.022547111
F43,Construction,TRUE,F43,2009,BG,0.093035008,ConstructionE38TRUE,E38,0.093035008,0.093035008,0.093035008,0.093035008
M71,Construction,TRUE,M71,2009,BG,0.011795605,ConstructionE38TRUE,E38,0.011795605,0.011795605,0.011795605,0.011795605
N81,Construction,TRUE,N81,2009,BG,0.009396168,ConstructionE38TRUE,E38,0.009396168,0.009396168,0.009396168,0.009396168
C31,Construction,TRUE,C31,2009,BG,0.001373346,ConstructionE38TRUE,E38,0.001373346,0.001373346,0.001373346,0.001373346
F41,Construction,TRUE,F41,2010,BG,0.062228837,ConstructionE38TRUE,E38,0.062228837,0.062228837,0.062228837,0.062228837
F42,Construction,TRUE,F42,2010,BG,0.029313712,ConstructionE38TRUE,E38,0.029313712,0.029313712,0.029313712,0.029313712
F43,Construction,TRUE,F43,2010,BG,0.118048486,ConstructionE38TRUE,E38,0.118048486,0.118048486,0.118048486,0.118048486
M71,Construction,TRUE,M71,2010,BG,0.01243595,ConstructionE38TRUE,E38,0.01243595,0.01243595,0.01243595,0.01243595
N81,Construction,TRUE,N81,2010,BG,0.011455118,ConstructionE38TRUE,E38,0.011455118,0.011455118,0.011455118,0.011455118
C31,Construction,TRUE,C31,2010,BG,0.001053048,ConstructionE38TRUE,E38,0.001053048,0.001053048,0.001053048,0.001053048
F41,Construction,TRUE,F41,2011,BG,0.046656749,ConstructionE38TRUE,E38,0.046656749,0.046656749,0.046656749,0.046656749
F42,Construction,TRUE,F42,2011,BG,0.023893404,ConstructionE38TRUE,E38,0.023893404,0.023893404,0.023893404,0.023893404
F43,Construction,TRUE,F43,2011,BG,0.097655874,ConstructionE38TRUE,E38,0.097655874,0.097655874,0.097655874,0.097655874
M71,Construction,TRUE,M71,2011,BG,0.012595252,ConstructionE38TRUE,E38,0.012595252,0.012595252,0.012595252,0.012595252
N81,Construction,TRUE,N81,2011,BG,0.011046355,ConstructionE38TRUE,E38,0.011046355,0.011046355,0.011046355,0.011046355
C31,Construction,TRUE,C31,2011,BG,0.000935099,ConstructionE38TRUE,E38,0.000935099,0.000935099,0.000935099,0.000935099
F41,Construction,TRUE,F41,2012,BG,0.042799741,ConstructionE38TRUE,E38,0.042799741,0.042799741,0.042799741,0.042799741
F42,Construction,TRUE,F42,2012,BG,0.023179271,ConstructionE38TRUE,E38,0.023179271,0.023179271,0.023179271,0.023179271
